Image Name, Camera IP, Date, Time ,Zone, Person Count
14-09-2023T15-40-36.429_depth_Camera_21.png, http://10.179.0.21, 2023-09-14,15:40:36.429, Zone9, 0
14-09-2023T15-40-36.537_validation_Camera_46.png, http://10.179.0.46, 2023-09-14,15:40:36.537, Zone1, 0
14-09-2023T15-40-36.537_validation_Camera_46.png, http://10.179.0.46, 2023-09-14,15:40:36.537, Zone 1.1, 0
14-09-2023T15-40-36.529_validation_Camera_45.png, http://10.179.0.45, 2023-09-14,15:40:36.529, Zone2.1, 0
14-09-2023T15-40-36.529_validation_Camera_45.png, http://10.179.0.45, 2023-09-14,15:40:36.529, Zone2, 0
14-09-2023T15-40-36.542_validation_Camera_34.png, http://10.179.0.34, 2023-09-14,15:40:36.542, Zone3, 0
14-09-2023T15-40-36.537_validation_Camera_43.png, http://10.179.0.43, 2023-09-14,15:40:36.537, Zone4, 0
14-09-2023T15-40-36.537_validation_Camera_20.png, http://10.179.0.20, 2023-09-14,15:40:36.537, Zone5, 0
14-09-2023T15-40-36.542_validation_Camera_12.png, http://10.179.0.12, 2023-09-14,15:40:36.542, Zone7, 0
14-09-2023T15-40-36.529_validation_Camera_28.png, http://10.179.0.28, 2023-09-14,15:40:36.529, Zone8, 0
