Date,Time logged,Updated,Zone,Person Count
2023-10-07,17:15:23.306,17:15:23.248,Zone_10-05,0
2023-10-07,17:15:23.307,17:15:23.248,Zone_10-07,0
2023-10-07,17:15:23.307,17:15:23.248,Zone_01-06,0
2023-10-07,17:15:23.307,17:15:23.248,Zone_01-05,0
2023-10-07,17:15:23.307,17:15:23.248,Zone_01-04,0
2023-10-07,17:15:23.308,17:15:23.248,Zone_01-03,0
2023-10-07,17:15:23.308,17:15:23.248,Zone_01-02,0
2023-10-07,17:15:23.308,17:15:23.248,Zone_01-01,0
2023-10-07,17:15:23.308,17:15:23.248,Zone_01-07,0
2023-10-07,17:15:23.309,17:15:23.248,Zone_01-08,0
2023-10-07,17:15:23.774,17:15:23.729,Zone_09-04,0
2023-10-07,17:15:23.774,17:15:23.729,Zone_09-03,0
2023-10-07,17:15:23.775,17:15:23.729,Zone_09-02,0
2023-10-07,17:15:23.775,17:15:23.729,Zone_09-01,0
2023-10-07,17:15:23.775,17:15:23.729,Zone_07-01,0
2023-10-07,17:15:23.776,17:15:23.729,Zone_07-02,0
2023-10-07,17:15:23.776,17:15:23.729,Zone_07-03,0
2023-10-07,17:15:23.776,17:15:23.729,Zone_07-04,0
2023-10-07,17:15:23.776,17:15:23.729,Zone_05-03,0
2023-10-07,17:15:23.777,17:15:23.729,Zone_05-04,0
2023-10-07,17:15:23.777,17:15:23.729,Zone_05-05,0
2023-10-07,17:15:23.777,17:15:23.729,Zone_05-06,0
2023-10-07,17:15:23.777,17:15:23.729,Zone_05-01,0
2023-10-07,17:15:23.778,17:15:23.729,Zone_05-02,0
2023-10-07,17:15:23.778,17:15:23.750,Zone_03-01,0
2023-10-07,17:15:23.778,17:15:23.750,Zone_03-02,0
2023-10-07,17:15:23.778,17:15:23.750,Zone_03-03,0
2023-10-07,17:15:23.779,17:15:23.729,Zone_02-01,0
2023-10-07,17:15:23.779,17:15:23.729,Zone_02-03,0
2023-10-07,17:15:23.779,17:15:23.729,Zone_02-02,0
2023-10-07,17:15:23.780,17:15:23.729,Zone_02-05,0
2023-10-07,17:15:23.780,17:15:23.729,Zone_02-04,0
2023-10-07,17:15:23.780,17:15:23.730,Zone_04-01,0
2023-10-07,17:15:23.780,17:15:23.730,Zone_04-06,0
2023-10-07,17:15:23.781,17:15:23.730,Zone_04-02,0
2023-10-07,17:15:23.781,17:15:23.730,Zone_04-03,0
2023-10-07,17:15:23.781,17:15:23.730,Zone_04-04,0
2023-10-07,17:15:23.781,17:15:23.730,Zone_04-05,0
2023-10-07,17:15:23.782,17:15:23.730,Zone_06-05,1
2023-10-07,17:15:23.782,17:15:23.730,Zone_06-04,0
2023-10-07,17:15:23.782,17:15:23.730,Zone_06-01,0
2023-10-07,17:15:23.782,17:15:23.730,Zone_06-03,0
2023-10-07,17:15:23.783,17:15:23.730,Zone_06-02,0
2023-10-07,17:15:23.783,17:15:23.730,Zone_14-01,0
2023-10-07,17:15:23.783,17:15:23.730,Zone_14-02,0
2023-10-07,17:15:23.783,17:15:23.730,Zone_14-03,0
2023-10-07,17:15:23.784,17:15:23.730,Zone_14-04,0
2023-10-07,17:15:23.784,17:15:23.730,Zone_14-05,0
2023-10-07,17:15:23.784,17:15:23.730,Zone_14-06,0
2023-10-07,17:15:23.785,17:15:23.730,Zone_14-07,0
2023-10-07,17:15:23.785,17:15:23.730,Zone_13-06,0
2023-10-07,17:15:23.785,17:15:23.730,Zone_13-05,0
2023-10-07,17:15:23.785,17:15:23.730,Zone_13-04,0
2023-10-07,17:15:23.786,17:15:23.730,Zone_13-03,0
2023-10-07,17:15:23.786,17:15:23.730,Zone_13-02,0
2023-10-07,17:15:23.786,17:15:23.730,Zone_13-01,0
2023-10-07,17:15:23.786,17:15:23.750,Zone_08-01,0
2023-10-07,17:15:23.787,17:15:23.750,Zone_08-02,0
2023-10-07,17:15:23.787,17:15:23.730,Zone_12-05,0
2023-10-07,17:15:23.787,17:15:23.730,Zone_12-03,0
2023-10-07,17:15:23.788,17:15:23.730,Zone_12-04,0
2023-10-07,17:15:23.788,17:15:23.730,Zone_12-01,0
2023-10-07,17:15:23.788,17:15:23.730,Zone_12-02,0
2023-10-07,17:15:23.788,17:15:23.730,Zone_10-03,0
2023-10-07,17:15:23.789,17:15:23.730,Zone_10-04,0
2023-10-07,17:15:23.789,17:15:23.730,Zone_10-01,0
2023-10-07,17:15:23.789,17:15:23.730,Zone_10-02,0
2023-10-07,17:15:23.789,17:15:23.730,Zone_10-06,0
2023-10-07,17:15:23.790,17:15:23.730,Zone_10-05,0
2023-10-07,17:15:23.790,17:15:23.730,Zone_10-07,0
2023-10-07,17:15:23.790,17:15:23.730,Zone_01-06,0
2023-10-07,17:15:23.790,17:15:23.730,Zone_01-05,0
2023-10-07,17:15:23.791,17:15:23.730,Zone_01-04,0
2023-10-07,17:15:23.791,17:15:23.730,Zone_01-03,0
2023-10-07,17:15:23.791,17:15:23.730,Zone_01-02,0
2023-10-07,17:15:23.791,17:15:23.730,Zone_01-01,0
2023-10-07,17:15:23.792,17:15:23.730,Zone_01-07,0
2023-10-07,17:15:23.792,17:15:23.730,Zone_01-08,0
2023-10-07,17:15:24.255,17:15:24.210,Zone_09-04,0
2023-10-07,17:15:24.255,17:15:24.210,Zone_09-03,0
2023-10-07,17:15:24.256,17:15:24.210,Zone_09-02,0
2023-10-07,17:15:24.256,17:15:24.210,Zone_09-01,0
2023-10-07,17:15:24.256,17:15:24.210,Zone_07-01,0
2023-10-07,17:15:24.256,17:15:24.210,Zone_07-02,0
2023-10-07,17:15:24.257,17:15:24.210,Zone_07-03,0
2023-10-07,17:15:24.257,17:15:24.210,Zone_07-04,0
2023-10-07,17:15:24.257,17:15:24.210,Zone_05-03,0
2023-10-07,17:15:24.257,17:15:24.210,Zone_05-04,0
2023-10-07,17:15:24.258,17:15:24.210,Zone_05-05,0
2023-10-07,17:15:24.258,17:15:24.210,Zone_05-06,0
2023-10-07,17:15:24.258,17:15:24.210,Zone_05-01,0
2023-10-07,17:15:24.258,17:15:24.210,Zone_05-02,0
2023-10-07,17:15:24.259,17:15:24.231,Zone_03-01,0
2023-10-07,17:15:24.259,17:15:24.231,Zone_03-02,0
2023-10-07,17:15:24.259,17:15:24.231,Zone_03-03,0
2023-10-07,17:15:24.259,17:15:24.211,Zone_02-01,0
2023-10-07,17:15:24.260,17:15:24.211,Zone_02-03,0
2023-10-07,17:15:24.260,17:15:24.211,Zone_02-02,0
2023-10-07,17:15:24.260,17:15:24.211,Zone_02-05,0
2023-10-07,17:15:24.261,17:15:24.211,Zone_02-04,0
2023-10-07,17:15:24.261,17:15:24.210,Zone_04-01,0
2023-10-07,17:15:24.261,17:15:24.210,Zone_04-06,0
2023-10-07,17:15:24.262,17:15:24.210,Zone_04-02,0
2023-10-07,17:15:24.262,17:15:24.210,Zone_04-03,0
2023-10-07,17:15:24.262,17:15:24.210,Zone_04-04,0
2023-10-07,17:15:24.262,17:15:24.210,Zone_04-05,0
2023-10-07,17:15:24.263,17:15:24.210,Zone_06-05,0
2023-10-07,17:15:24.263,17:15:24.210,Zone_06-04,0
2023-10-07,17:15:24.263,17:15:24.210,Zone_06-01,0
2023-10-07,17:15:24.263,17:15:24.210,Zone_06-03,0
2023-10-07,17:15:24.264,17:15:24.210,Zone_06-02,1
2023-10-07,17:15:24.264,17:15:24.211,Zone_14-01,0
2023-10-07,17:15:24.264,17:15:24.211,Zone_14-02,0
2023-10-07,17:15:24.264,17:15:24.211,Zone_14-03,0
2023-10-07,17:15:24.265,17:15:24.211,Zone_14-04,0
2023-10-07,17:15:24.265,17:15:24.211,Zone_14-05,0
2023-10-07,17:15:24.265,17:15:24.211,Zone_14-06,0
2023-10-07,17:15:24.265,17:15:24.211,Zone_14-07,0
2023-10-07,17:15:24.266,17:15:24.210,Zone_13-06,0
2023-10-07,17:15:24.266,17:15:24.210,Zone_13-05,0
2023-10-07,17:15:24.266,17:15:24.210,Zone_13-04,0
2023-10-07,17:15:24.266,17:15:24.210,Zone_13-03,0
2023-10-07,17:15:24.267,17:15:24.210,Zone_13-02,0
2023-10-07,17:15:24.267,17:15:24.210,Zone_13-01,0
2023-10-07,17:15:24.267,17:15:24.231,Zone_08-01,0
2023-10-07,17:15:24.268,17:15:24.231,Zone_08-02,0
2023-10-07,17:15:24.268,17:15:24.212,Zone_12-05,0
2023-10-07,17:15:24.268,17:15:24.212,Zone_12-03,0
2023-10-07,17:15:24.269,17:15:24.212,Zone_12-04,0
2023-10-07,17:15:24.269,17:15:24.212,Zone_12-01,0
2023-10-07,17:15:24.269,17:15:24.212,Zone_12-02,0
2023-10-07,17:15:24.269,17:15:24.213,Zone_10-03,0
2023-10-07,17:15:24.270,17:15:24.213,Zone_10-04,0
2023-10-07,17:15:24.270,17:15:24.213,Zone_10-01,0
2023-10-07,17:15:24.270,17:15:24.213,Zone_10-02,0
2023-10-07,17:15:24.270,17:15:24.213,Zone_10-06,0
2023-10-07,17:15:24.271,17:15:24.213,Zone_10-05,0
2023-10-07,17:15:24.271,17:15:24.213,Zone_10-07,0
2023-10-07,17:15:24.272,17:15:24.212,Zone_01-06,0
2023-10-07,17:15:24.272,17:15:24.212,Zone_01-05,0
2023-10-07,17:15:24.272,17:15:24.212,Zone_01-04,0
2023-10-07,17:15:24.272,17:15:24.212,Zone_01-03,0
2023-10-07,17:15:24.273,17:15:24.212,Zone_01-02,0
2023-10-07,17:15:24.273,17:15:24.212,Zone_01-01,0
2023-10-07,17:15:24.273,17:15:24.212,Zone_01-07,0
2023-10-07,17:15:24.274,17:15:24.212,Zone_01-08,0
2023-10-07,17:15:24.740,17:15:24.693,Zone_09-04,0
2023-10-07,17:15:24.740,17:15:24.693,Zone_09-03,0
2023-10-07,17:15:24.740,17:15:24.693,Zone_09-02,0
2023-10-07,17:15:24.741,17:15:24.693,Zone_09-01,0
2023-10-07,17:15:24.741,17:15:24.693,Zone_07-01,0
2023-10-07,17:15:24.741,17:15:24.693,Zone_07-02,0
2023-10-07,17:15:24.742,17:15:24.693,Zone_07-03,0
2023-10-07,17:15:24.742,17:15:24.693,Zone_07-04,0
2023-10-07,17:15:24.742,17:15:24.694,Zone_05-03,0
2023-10-07,17:15:24.742,17:15:24.694,Zone_05-04,0
2023-10-07,17:15:24.743,17:15:24.694,Zone_05-05,0
2023-10-07,17:15:24.743,17:15:24.694,Zone_05-06,0
2023-10-07,17:15:24.743,17:15:24.694,Zone_05-01,0
2023-10-07,17:15:24.743,17:15:24.694,Zone_05-02,0
2023-10-07,17:15:24.744,17:15:24.714,Zone_03-01,0
2023-10-07,17:15:24.744,17:15:24.714,Zone_03-02,0
2023-10-07,17:15:24.744,17:15:24.714,Zone_03-03,0
2023-10-07,17:15:24.744,17:15:24.694,Zone_02-01,0
2023-10-07,17:15:24.745,17:15:24.694,Zone_02-03,0
2023-10-07,17:15:24.745,17:15:24.694,Zone_02-02,0
2023-10-07,17:15:24.745,17:15:24.694,Zone_02-05,0
2023-10-07,17:15:24.746,17:15:24.694,Zone_02-04,0
2023-10-07,17:15:24.746,17:15:24.693,Zone_04-01,0
2023-10-07,17:15:24.746,17:15:24.693,Zone_04-06,0
2023-10-07,17:15:24.746,17:15:24.693,Zone_04-02,0
2023-10-07,17:15:24.747,17:15:24.693,Zone_04-03,0
2023-10-07,17:15:24.747,17:15:24.693,Zone_04-04,0
2023-10-07,17:15:24.747,17:15:24.693,Zone_04-05,0
2023-10-07,17:15:24.747,17:15:24.693,Zone_06-05,0
2023-10-07,17:15:24.747,17:15:24.693,Zone_06-04,0
2023-10-07,17:15:24.748,17:15:24.693,Zone_06-01,0
2023-10-07,17:15:24.748,17:15:24.693,Zone_06-03,0
2023-10-07,17:15:24.748,17:15:24.693,Zone_06-02,1
2023-10-07,17:15:24.748,17:15:24.695,Zone_14-01,0
2023-10-07,17:15:24.749,17:15:24.695,Zone_14-02,0
2023-10-07,17:15:24.749,17:15:24.695,Zone_14-03,0
2023-10-07,17:15:24.749,17:15:24.695,Zone_14-04,0
2023-10-07,17:15:24.750,17:15:24.695,Zone_14-05,0
2023-10-07,17:15:24.750,17:15:24.695,Zone_14-06,0
2023-10-07,17:15:24.750,17:15:24.695,Zone_14-07,0
2023-10-07,17:15:24.750,17:15:24.694,Zone_13-06,0
2023-10-07,17:15:24.751,17:15:24.694,Zone_13-05,0
2023-10-07,17:15:24.751,17:15:24.694,Zone_13-04,0
2023-10-07,17:15:24.751,17:15:24.694,Zone_13-03,0
2023-10-07,17:15:24.752,17:15:24.694,Zone_13-02,0
2023-10-07,17:15:24.752,17:15:24.694,Zone_13-01,0
2023-10-07,17:15:24.752,17:15:24.714,Zone_08-01,0
2023-10-07,17:15:24.753,17:15:24.714,Zone_08-02,0
2023-10-07,17:15:24.753,17:15:24.695,Zone_12-05,0
2023-10-07,17:15:24.753,17:15:24.695,Zone_12-03,0
2023-10-07,17:15:24.753,17:15:24.695,Zone_12-04,0
2023-10-07,17:15:24.754,17:15:24.695,Zone_12-01,0
2023-10-07,17:15:24.754,17:15:24.695,Zone_12-02,0
2023-10-07,17:15:24.754,17:15:24.695,Zone_10-03,0
2023-10-07,17:15:24.754,17:15:24.695,Zone_10-04,0
2023-10-07,17:15:24.755,17:15:24.695,Zone_10-01,0
2023-10-07,17:15:24.755,17:15:24.695,Zone_10-02,0
2023-10-07,17:15:24.755,17:15:24.695,Zone_10-06,0
2023-10-07,17:15:24.755,17:15:24.695,Zone_10-05,0
2023-10-07,17:15:24.756,17:15:24.695,Zone_10-07,0
2023-10-07,17:15:24.756,17:15:24.695,Zone_01-06,0
2023-10-07,17:15:24.757,17:15:24.695,Zone_01-05,0
2023-10-07,17:15:24.757,17:15:24.695,Zone_01-04,0
2023-10-07,17:15:24.757,17:15:24.695,Zone_01-03,0
2023-10-07,17:15:24.757,17:15:24.695,Zone_01-02,0
2023-10-07,17:15:24.758,17:15:24.695,Zone_01-01,0
2023-10-07,17:15:24.758,17:15:24.695,Zone_01-07,0
2023-10-07,17:15:24.758,17:15:24.695,Zone_01-08,0
2023-10-07,17:15:25.250,17:15:25.177,Zone_09-04,0
2023-10-07,17:15:25.251,17:15:25.177,Zone_09-03,0
2023-10-07,17:15:25.251,17:15:25.177,Zone_09-02,0
2023-10-07,17:15:25.251,17:15:25.177,Zone_09-01,0
2023-10-07,17:15:25.252,17:15:25.177,Zone_07-01,0
2023-10-07,17:15:25.252,17:15:25.177,Zone_07-02,0
2023-10-07,17:15:25.252,17:15:25.177,Zone_07-03,0
2023-10-07,17:15:25.252,17:15:25.177,Zone_07-04,0
2023-10-07,17:15:25.253,17:15:25.177,Zone_05-03,0
2023-10-07,17:15:25.253,17:15:25.177,Zone_05-04,0
2023-10-07,17:15:25.253,17:15:25.177,Zone_05-05,0
2023-10-07,17:15:25.253,17:15:25.177,Zone_05-06,0
2023-10-07,17:15:25.254,17:15:25.177,Zone_05-01,0
2023-10-07,17:15:25.254,17:15:25.177,Zone_05-02,0
2023-10-07,17:15:25.254,17:15:25.205,Zone_03-01,0
2023-10-07,17:15:25.254,17:15:25.205,Zone_03-02,0
2023-10-07,17:15:25.255,17:15:25.205,Zone_03-03,0
2023-10-07,17:15:25.255,17:15:25.179,Zone_02-01,0
2023-10-07,17:15:25.255,17:15:25.179,Zone_02-03,0
2023-10-07,17:15:25.255,17:15:25.179,Zone_02-02,0
2023-10-07,17:15:25.256,17:15:25.179,Zone_02-05,0
2023-10-07,17:15:25.256,17:15:25.179,Zone_02-04,0
2023-10-07,17:15:25.256,17:15:25.177,Zone_04-01,0
2023-10-07,17:15:25.256,17:15:25.177,Zone_04-06,0
2023-10-07,17:15:25.257,17:15:25.177,Zone_04-02,0
2023-10-07,17:15:25.257,17:15:25.177,Zone_04-03,0
2023-10-07,17:15:25.257,17:15:25.177,Zone_04-04,0
2023-10-07,17:15:25.258,17:15:25.177,Zone_04-05,0
2023-10-07,17:15:25.258,17:15:25.177,Zone_06-05,0
2023-10-07,17:15:25.258,17:15:25.177,Zone_06-04,0
2023-10-07,17:15:25.258,17:15:25.177,Zone_06-01,0
2023-10-07,17:15:25.258,17:15:25.177,Zone_06-03,0
2023-10-07,17:15:25.259,17:15:25.177,Zone_06-02,1
2023-10-07,17:15:25.259,17:15:25.179,Zone_14-01,0
2023-10-07,17:15:25.259,17:15:25.179,Zone_14-02,0
2023-10-07,17:15:25.259,17:15:25.179,Zone_14-03,0
2023-10-07,17:15:25.260,17:15:25.179,Zone_14-04,0
2023-10-07,17:15:25.260,17:15:25.179,Zone_14-05,0
2023-10-07,17:15:25.260,17:15:25.179,Zone_14-06,0
2023-10-07,17:15:25.261,17:15:25.179,Zone_14-07,0
2023-10-07,17:15:25.261,17:15:25.177,Zone_13-06,0
2023-10-07,17:15:25.261,17:15:25.177,Zone_13-05,0
2023-10-07,17:15:25.261,17:15:25.177,Zone_13-04,0
2023-10-07,17:15:25.262,17:15:25.177,Zone_13-03,0
2023-10-07,17:15:25.262,17:15:25.177,Zone_13-02,0
2023-10-07,17:15:25.262,17:15:25.177,Zone_13-01,0
2023-10-07,17:15:25.262,17:15:25.205,Zone_08-01,0
2023-10-07,17:15:25.263,17:15:25.205,Zone_08-02,0
2023-10-07,17:15:25.263,17:15:25.181,Zone_12-05,0
2023-10-07,17:15:25.264,17:15:25.181,Zone_12-03,0
2023-10-07,17:15:25.265,17:15:25.181,Zone_12-04,0
2023-10-07,17:15:25.265,17:15:25.181,Zone_12-01,0
2023-10-07,17:15:25.265,17:15:25.181,Zone_12-02,0
2023-10-07,17:15:25.265,17:15:25.182,Zone_10-03,0
2023-10-07,17:15:25.266,17:15:25.182,Zone_10-04,0
2023-10-07,17:15:25.266,17:15:25.182,Zone_10-01,0
2023-10-07,17:15:25.266,17:15:25.182,Zone_10-02,0
2023-10-07,17:15:25.266,17:15:25.182,Zone_10-06,0
2023-10-07,17:15:25.267,17:15:25.182,Zone_10-05,0
2023-10-07,17:15:25.267,17:15:25.182,Zone_10-07,0
2023-10-07,17:15:25.267,17:15:25.180,Zone_01-06,0
2023-10-07,17:15:25.268,17:15:25.180,Zone_01-05,0
2023-10-07,17:15:25.268,17:15:25.180,Zone_01-04,0
2023-10-07,17:15:25.268,17:15:25.180,Zone_01-03,0
2023-10-07,17:15:25.268,17:15:25.180,Zone_01-02,0
2023-10-07,17:15:25.269,17:15:25.180,Zone_01-01,0
2023-10-07,17:15:25.269,17:15:25.180,Zone_01-07,0
2023-10-07,17:15:25.269,17:15:25.180,Zone_01-08,0
2023-10-07,17:15:25.737,17:15:25.676,Zone_09-04,0
2023-10-07,17:15:25.737,17:15:25.676,Zone_09-03,0
2023-10-07,17:15:25.737,17:15:25.676,Zone_09-02,0
2023-10-07,17:15:25.738,17:15:25.676,Zone_09-01,0
2023-10-07,17:15:25.738,17:15:25.677,Zone_07-01,0
2023-10-07,17:15:25.738,17:15:25.677,Zone_07-02,0
2023-10-07,17:15:25.738,17:15:25.677,Zone_07-03,0
2023-10-07,17:15:25.739,17:15:25.677,Zone_07-04,0
2023-10-07,17:15:25.739,17:15:25.677,Zone_05-03,0
2023-10-07,17:15:25.739,17:15:25.677,Zone_05-04,0
2023-10-07,17:15:25.739,17:15:25.677,Zone_05-05,0
2023-10-07,17:15:25.740,17:15:25.677,Zone_05-06,0
2023-10-07,17:15:25.740,17:15:25.677,Zone_05-01,0
2023-10-07,17:15:25.740,17:15:25.677,Zone_05-02,0
2023-10-07,17:15:25.740,17:15:25.697,Zone_03-01,0
2023-10-07,17:15:25.741,17:15:25.697,Zone_03-02,0
2023-10-07,17:15:25.741,17:15:25.697,Zone_03-03,0
2023-10-07,17:15:25.741,17:15:25.677,Zone_02-01,0
2023-10-07,17:15:25.741,17:15:25.677,Zone_02-03,0
2023-10-07,17:15:25.742,17:15:25.677,Zone_02-02,0
2023-10-07,17:15:25.742,17:15:25.677,Zone_02-05,0
2023-10-07,17:15:25.742,17:15:25.677,Zone_02-04,0
2023-10-07,17:15:25.743,17:15:25.676,Zone_04-01,0
2023-10-07,17:15:25.743,17:15:25.676,Zone_04-06,0
2023-10-07,17:15:25.743,17:15:25.676,Zone_04-02,0
2023-10-07,17:15:25.744,17:15:25.676,Zone_04-03,0
2023-10-07,17:15:25.744,17:15:25.676,Zone_04-04,0
2023-10-07,17:15:25.744,17:15:25.676,Zone_04-05,0
2023-10-07,17:15:25.745,17:15:25.678,Zone_06-05,0
2023-10-07,17:15:25.745,17:15:25.678,Zone_06-04,0
2023-10-07,17:15:25.745,17:15:25.678,Zone_06-01,0
2023-10-07,17:15:25.746,17:15:25.678,Zone_06-03,0
2023-10-07,17:15:25.746,17:15:25.678,Zone_06-02,1
2023-10-07,17:15:25.746,17:15:25.680,Zone_14-01,0
2023-10-07,17:15:25.747,17:15:25.680,Zone_14-02,0
2023-10-07,17:15:25.747,17:15:25.680,Zone_14-03,0
2023-10-07,17:15:25.747,17:15:25.680,Zone_14-04,0
2023-10-07,17:15:25.748,17:15:25.680,Zone_14-05,0
2023-10-07,17:15:25.748,17:15:25.680,Zone_14-06,0
2023-10-07,17:15:25.748,17:15:25.680,Zone_14-07,0
2023-10-07,17:15:25.749,17:15:25.678,Zone_13-06,0
2023-10-07,17:15:25.749,17:15:25.678,Zone_13-05,0
2023-10-07,17:15:25.749,17:15:25.678,Zone_13-04,0
2023-10-07,17:15:25.750,17:15:25.678,Zone_13-03,0
2023-10-07,17:15:25.750,17:15:25.678,Zone_13-02,0
2023-10-07,17:15:25.750,17:15:25.678,Zone_13-01,0
2023-10-07,17:15:25.750,17:15:25.705,Zone_08-01,0
2023-10-07,17:15:25.751,17:15:25.705,Zone_08-02,0
2023-10-07,17:15:25.751,17:15:25.679,Zone_12-05,0
2023-10-07,17:15:25.751,17:15:25.679,Zone_12-03,0
2023-10-07,17:15:25.751,17:15:25.679,Zone_12-04,0
2023-10-07,17:15:25.751,17:15:25.679,Zone_12-01,0
2023-10-07,17:15:25.752,17:15:25.679,Zone_12-02,0
2023-10-07,17:15:25.752,17:15:25.680,Zone_10-03,0
2023-10-07,17:15:25.752,17:15:25.680,Zone_10-04,0
2023-10-07,17:15:25.752,17:15:25.680,Zone_10-01,0
2023-10-07,17:15:25.753,17:15:25.680,Zone_10-02,0
2023-10-07,17:15:25.753,17:15:25.680,Zone_10-06,0
2023-10-07,17:15:25.753,17:15:25.680,Zone_10-05,0
2023-10-07,17:15:25.754,17:15:25.680,Zone_10-07,0
2023-10-07,17:15:25.754,17:15:25.680,Zone_01-06,0
2023-10-07,17:15:25.754,17:15:25.680,Zone_01-05,0
2023-10-07,17:15:25.754,17:15:25.680,Zone_01-04,0
2023-10-07,17:15:25.755,17:15:25.680,Zone_01-03,0
2023-10-07,17:15:25.755,17:15:25.680,Zone_01-02,0
2023-10-07,17:15:25.755,17:15:25.680,Zone_01-01,0
2023-10-07,17:15:25.756,17:15:25.680,Zone_01-07,0
2023-10-07,17:15:25.756,17:15:25.680,Zone_01-08,0
2023-10-07,17:15:26.208,17:15:26.163,Zone_09-04,0
2023-10-07,17:15:26.208,17:15:26.163,Zone_09-03,0
2023-10-07,17:15:26.209,17:15:26.163,Zone_09-02,0
2023-10-07,17:15:26.209,17:15:26.163,Zone_09-01,0
2023-10-07,17:15:26.209,17:15:26.163,Zone_07-01,0
2023-10-07,17:15:26.210,17:15:26.163,Zone_07-02,0
2023-10-07,17:15:26.210,17:15:26.163,Zone_07-03,0
2023-10-07,17:15:26.210,17:15:26.163,Zone_07-04,0
2023-10-07,17:15:26.211,17:15:26.163,Zone_05-03,0
2023-10-07,17:15:26.211,17:15:26.163,Zone_05-04,0
2023-10-07,17:15:26.211,17:15:26.163,Zone_05-05,0
2023-10-07,17:15:26.212,17:15:26.163,Zone_05-06,0
2023-10-07,17:15:26.212,17:15:26.163,Zone_05-01,0
2023-10-07,17:15:26.212,17:15:26.163,Zone_05-02,0
2023-10-07,17:15:26.212,17:15:26.184,Zone_03-01,0
2023-10-07,17:15:26.213,17:15:26.184,Zone_03-02,0
2023-10-07,17:15:26.213,17:15:26.184,Zone_03-03,0
2023-10-07,17:15:26.213,17:15:26.163,Zone_02-01,0
2023-10-07,17:15:26.213,17:15:26.163,Zone_02-03,0
2023-10-07,17:15:26.214,17:15:26.163,Zone_02-02,0
2023-10-07,17:15:26.214,17:15:26.163,Zone_02-05,0
2023-10-07,17:15:26.214,17:15:26.163,Zone_02-04,0
2023-10-07,17:15:26.214,17:15:26.163,Zone_04-01,0
2023-10-07,17:15:26.215,17:15:26.163,Zone_04-06,0
2023-10-07,17:15:26.215,17:15:26.163,Zone_04-02,0
2023-10-07,17:15:26.215,17:15:26.163,Zone_04-03,0
2023-10-07,17:15:26.215,17:15:26.163,Zone_04-04,0
2023-10-07,17:15:26.216,17:15:26.163,Zone_04-05,0
2023-10-07,17:15:26.216,17:15:26.163,Zone_06-05,0
2023-10-07,17:15:26.216,17:15:26.163,Zone_06-04,0
2023-10-07,17:15:26.216,17:15:26.163,Zone_06-01,0
2023-10-07,17:15:26.217,17:15:26.163,Zone_06-03,0
2023-10-07,17:15:26.217,17:15:26.163,Zone_06-02,1
2023-10-07,17:15:26.217,17:15:26.163,Zone_14-01,0
2023-10-07,17:15:26.217,17:15:26.163,Zone_14-02,0
2023-10-07,17:15:26.218,17:15:26.163,Zone_14-03,0
2023-10-07,17:15:26.218,17:15:26.163,Zone_14-04,0
2023-10-07,17:15:26.218,17:15:26.163,Zone_14-05,0
2023-10-07,17:15:26.219,17:15:26.163,Zone_14-06,0
2023-10-07,17:15:26.219,17:15:26.163,Zone_14-07,0
2023-10-07,17:15:26.219,17:15:26.163,Zone_13-06,0
2023-10-07,17:15:26.219,17:15:26.163,Zone_13-05,0
2023-10-07,17:15:26.220,17:15:26.163,Zone_13-04,0
2023-10-07,17:15:26.220,17:15:26.163,Zone_13-03,0
2023-10-07,17:15:26.220,17:15:26.163,Zone_13-02,0
2023-10-07,17:15:26.221,17:15:26.163,Zone_13-01,0
2023-10-07,17:15:26.221,17:15:26.184,Zone_08-01,0
2023-10-07,17:15:26.221,17:15:26.184,Zone_08-02,0
2023-10-07,17:15:26.222,17:15:26.163,Zone_12-05,0
2023-10-07,17:15:26.222,17:15:26.163,Zone_12-03,0
2023-10-07,17:15:26.222,17:15:26.163,Zone_12-04,0
2023-10-07,17:15:26.223,17:15:26.163,Zone_12-01,0
2023-10-07,17:15:26.223,17:15:26.163,Zone_12-02,0
2023-10-07,17:15:26.223,17:15:26.165,Zone_10-03,0
2023-10-07,17:15:26.224,17:15:26.165,Zone_10-04,0
2023-10-07,17:15:26.224,17:15:26.165,Zone_10-01,0
2023-10-07,17:15:26.224,17:15:26.165,Zone_10-02,0
2023-10-07,17:15:26.224,17:15:26.165,Zone_10-06,0
2023-10-07,17:15:26.225,17:15:26.165,Zone_10-05,0
2023-10-07,17:15:26.225,17:15:26.165,Zone_10-07,0
2023-10-07,17:15:26.225,17:15:26.164,Zone_01-06,0
2023-10-07,17:15:26.225,17:15:26.164,Zone_01-05,0
2023-10-07,17:15:26.226,17:15:26.164,Zone_01-04,0
2023-10-07,17:15:26.226,17:15:26.164,Zone_01-03,0
2023-10-07,17:15:26.226,17:15:26.164,Zone_01-02,0
2023-10-07,17:15:26.226,17:15:26.164,Zone_01-01,0
2023-10-07,17:15:26.227,17:15:26.164,Zone_01-07,0
2023-10-07,17:15:26.227,17:15:26.164,Zone_01-08,0
2023-10-07,17:15:26.692,17:15:26.646,Zone_09-04,0
2023-10-07,17:15:26.692,17:15:26.646,Zone_09-03,0
2023-10-07,17:15:26.692,17:15:26.646,Zone_09-02,0
2023-10-07,17:15:26.693,17:15:26.646,Zone_09-01,0
2023-10-07,17:15:26.693,17:15:26.646,Zone_07-01,0
